https://www.CryptoDataDownload.com
uniq,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1666915200000,2022-10-28 00:00:00,1INCH/USD,0.5952,0.6335,0.5848,0.6154,31426.573841,19339.9135417514
1666843200000,2022-10-27 04:00:00,1INCH/USD,0.6114,0.6258,0.5872,0.5931,53229.526647,31570.432254335698
1666828800000,2022-10-27 00:00:00,1INCH/USD,0.6093,0.6258,0.5938,0.5952,42210.570171,25123.731365779196
1666756800000,2022-10-26 04:00:00,1INCH/USD,0.5902,0.6131,0.5902,0.6114,1475.599309,902.1814175226001
1666742400000,2022-10-26 00:00:00,1INCH/USD,0.5834,0.6173,0.5821,0.6093,44699.487201,27235.397551569302
1666670400000,2022-10-25 04:00:00,1INCH/USD,0.5722,0.5949,0.5676,0.5902,33085.170977,19526.8679106254
1666656000000,2022-10-25 00:00:00,1INCH/USD,0.5658,0.5949,0.5658,0.5834,30913.598633,18034.993442492203
1666584000000,2022-10-24 04:00:00,1INCH/USD,0.5681,0.5817,0.5613,0.5722,26015.573559,14886.111190459802
1666569600000,2022-10-24 00:00:00,1INCH/USD,0.5796,0.583,0.5613,0.5658,17026.563157,9633.6294342306
1666497600000,2022-10-23 04:00:00,1INCH/USD,0.5683,0.583,0.56,0.5681,11835.572197,6723.7885651157
1666483200000,2022-10-23 00:00:00,1INCH/USD,0.5715,0.58,0.56,0.5796,15641.296513,9065.695458934799
1666411200000,2022-10-22 04:00:00,1INCH/USD,0.5621,0.5731,0.558,0.5683,15565.69028,8845.981786124
1666396800000,2022-10-22 00:00:00,1INCH/USD,0.5687,0.5723,0.558,0.5715,10549.127006,6028.826083929001
1666324800000,2022-10-21 04:00:00,1INCH/USD,0.5611,0.5704,0.5439,0.5621,20174.971577,11340.351523431702
1666310400000,2022-10-21 00:00:00,1INCH/USD,0.5637,0.5687,0.5439,0.5687,22691.142139,12904.4525344493
1666238400000,2022-10-20 04:00:00,1INCH/USD,0.5633,0.5801,0.5542,0.5611,92174.303779,51719.001850396904
1666224000000,2022-10-20 00:00:00,1INCH/USD,0.5617,0.5801,0.555,0.5637,91615.417471,51643.61082840269
1666152000000,2022-10-19 04:00:00,1INCH/USD,0.5677,0.583,0.5597,0.5633,12224.175368,6885.877984794401
1666137600000,2022-10-19 00:00:00,1INCH/USD,0.571,0.583,0.5579,0.5617,32663.065476,18346.8438778692
1666065600000,2022-10-18 04:00:00,1INCH/USD,0.5746,0.5773,0.5619,0.5677,18412.684913,10452.8812251101
1666051200000,2022-10-18 00:00:00,1INCH/USD,0.5765,0.5812,0.5619,0.571,18377.731193,10493.684511202999
1665979200000,2022-10-17 04:00:00,1INCH/USD,0.5715,0.5812,0.565,0.5746,28632.774063,16452.3919765998
1665964800000,2022-10-17 00:00:00,1INCH/USD,0.5693,0.5774,0.5638,0.5765,28697.300771,16543.9938944815
1665892800000,2022-10-16 04:00:00,1INCH/USD,0.5669,0.5942,0.5619,0.5715,27768.134795,15869.489035342502
1665878400000,2022-10-16 00:00:00,1INCH/USD,0.5624,0.5942,0.5619,0.5693,26362.762864,15008.3208984752
1665806400000,2022-10-15 04:00:00,1INCH/USD,0.5658,0.58,0.5568,0.5669,8654.026213,4905.967460149699
1665792000000,2022-10-15 00:00:00,1INCH/USD,0.5611,0.58,0.5568,0.5624,20572.188418,11569.798766283202
1665720000000,2022-10-14 04:00:00,1INCH/USD,0.5734,0.5785,0.5526,0.5658,37108.870819,20996.1991093902
1665705600000,2022-10-14 00:00:00,1INCH/USD,0.5628,0.5785,0.5526,0.5611,25564.796057,14344.4070675827
1665633600000,2022-10-13 04:00:00,1INCH/USD,0.5619,0.5771,0.5378,0.5734,36696.539332,21041.7956529688
1665619200000,2022-10-13 00:00:00,1INCH/USD,0.5742,0.5747,0.5378,0.5628,38397.234052,21609.9633244656
1665547200000,2022-10-12 04:00:00,1INCH/USD,0.5649,0.5887,0.5563,0.5619,11903.611959,6688.639559762099
1665532800000,2022-10-12 00:00:00,1INCH/USD,0.562,0.5887,0.5581,0.5742,15443.099165,8867.427540543
1665460800000,2022-10-11 04:00:00,1INCH/USD,0.5665,0.5711,0.5581,0.5649,10102.352059,5706.8186781291
1665446400000,2022-10-11 00:00:00,1INCH/USD,0.5761,0.5761,0.5581,0.562,15732.677936,8841.765000032
1665374400000,2022-10-10 04:00:00,1INCH/USD,0.6135,0.6154,0.56,0.5665,25105.761819,14222.4140704635
1665360000000,2022-10-10 00:00:00,1INCH/USD,0.6077,0.6182,0.5746,0.5761,30590.610318,17623.2506041998
1665288000000,2022-10-09 04:00:00,1INCH/USD,0.6008,0.6182,0.5987,0.6135,37388.688596,22937.960453646003
1665273600000,2022-10-09 00:00:00,1INCH/USD,0.5995,0.6112,0.5978,0.6077,28795.831309,17499.226686479302
1665201600000,2022-10-08 04:00:00,1INCH/USD,0.6015,0.62,0.5935,0.6008,44041.011134,26459.8394893072
1665187200000,2022-10-08 00:00:00,1INCH/USD,0.6141,0.6235,0.5935,0.5995,42024.363121,25193.605691039502
1665115200000,2022-10-07 04:00:00,1INCH/USD,0.5784,0.6484,0.5724,0.6015,104879.044595,63084.7453238925
1665100800000,2022-10-07 00:00:00,1INCH/USD,0.5747,0.6484,0.5724,0.6141,105732.149693,64930.1131264713
1665028800000,2022-10-06 04:00:00,1INCH/USD,0.5902,0.5902,0.5723,0.5784,17671.400976,10221.1383245184
1665014400000,2022-10-06 00:00:00,1INCH/USD,0.5858,0.5927,0.5723,0.5747,29019.360435,16677.4264419945
1664942400000,2022-10-05 04:00:00,1INCH/USD,0.5816,0.5926,0.5664,0.5902,79997.303916,47214.4087712232
1664928000000,2022-10-05 00:00:00,1INCH/USD,0.5852,0.588,0.5664,0.5858,79671.974914,46671.842904621204
1664856000000,2022-10-04 04:00:00,1INCH/USD,0.5717,0.5887,0.5715,0.5816,10794.370602,6278.005942123201
1664841600000,2022-10-04 00:00:00,1INCH/USD,0.5737,0.5887,0.5696,0.5852,7544.581473,4415.089077999601
1664769600000,2022-10-03 04:00:00,1INCH/USD,0.5622,0.5771,0.5554,0.5717,122208.198238,69866.4269326646
1664755200000,2022-10-03 00:00:00,1INCH/USD,0.5536,0.5758,0.5466,0.5737,123784.153962,71014.9691279994
1664683200000,2022-10-02 04:00:00,1INCH/USD,0.5772,0.5782,0.5466,0.5622,7383.529433,4151.0202472326
1664668800000,2022-10-02 00:00:00,1INCH/USD,0.5749,0.5785,0.5529,0.5536,9166.894689,5074.7928998304005
1664596800000,2022-10-01 04:00:00,1INCH/USD,0.5794,0.58,0.5718,0.5772,9668.893988,5580.8856098736005
1664582400000,2022-10-01 00:00:00,1INCH/USD,0.5769,0.58,0.5718,0.5749,7235.511576,4159.6956050424
1664510400000,2022-09-30 04:00:00,1INCH/USD,0.5828,0.5898,0.5718,0.5794,16921.673318,9804.4175204492
1664496000000,2022-09-30 00:00:00,1INCH/USD,0.5846,0.5898,0.5718,0.5769,15847.287424,9142.3001149056
1664424000000,2022-09-29 04:00:00,1INCH/USD,0.5863,0.5902,0.5739,0.5828,8229.458374,4796.1283403672
1664409600000,2022-09-29 00:00:00,1INCH/USD,0.5861,0.5919,0.5739,0.5846,8838.553092,5167.0181375832
1664337600000,2022-09-28 04:00:00,1INCH/USD,0.5859,0.5919,0.5784,0.5863,8587.002862,5034.5597779906
1664323200000,2022-09-28 00:00:00,1INCH/USD,0.6089,0.6115,0.5748,0.5861,17969.631671,10532.001122373098
1664251200000,2022-09-27 04:00:00,1INCH/USD,0.6364,0.6485,0.5786,0.5859,11530.223119,6755.5577254221
1664236800000,2022-09-27 00:00:00,1INCH/USD,0.6258,0.6485,0.6023,0.6089,10049.459451,6119.1158597139
1664164800000,2022-09-26 04:00:00,1INCH/USD,0.6076,0.6394,0.5995,0.6364,78414.223097,49902.81157893079
1664150400000,2022-09-26 00:00:00,1INCH/USD,0.6012,0.635,0.5967,0.6258,78454.936529,49097.099279848204
1664078400000,2022-09-25 04:00:00,1INCH/USD,0.6251,0.6252,0.592,0.6076,7396.280639,4493.9801162564
1664064000000,2022-09-25 00:00:00,1INCH/USD,0.6047,0.6252,0.592,0.6012,10515.285183,6321.7894520196
1663992000000,2022-09-24 04:00:00,1INCH/USD,0.6086,0.6251,0.6026,0.6251,15041.396775,9402.3771240525
1663977600000,2022-09-24 00:00:00,1INCH/USD,0.6077,0.6246,0.6026,0.6047,9919.122797,5998.0935553459
1663905600000,2022-09-23 04:00:00,1INCH/USD,0.6139,0.619,0.585,0.6086,8791.296588,5350.3831034568
1663891200000,2022-09-23 00:00:00,1INCH/USD,0.592,0.619,0.585,0.6077,11748.471076,7139.5458728852
1663819200000,2022-09-22 04:00:00,1INCH/USD,0.5694,0.6188,0.5687,0.6139,35124.864809,21563.1545062451
1663804800000,2022-09-22 00:00:00,1INCH/USD,0.56,0.5958,0.5552,0.592,36163.438015,21408.75530488
1663732800000,2022-09-21 04:00:00,1INCH/USD,0.5997,0.605,0.5536,0.5694,9276.061008,5281.7891379552
1663718400000,2022-09-21 00:00:00,1INCH/USD,0.5986,0.6055,0.5536,0.56,9983.579894,5590.804740640001
1663646400000,2022-09-20 04:00:00,1INCH/USD,0.604,0.6099,0.592,0.5997,8275.777895,4962.9840036315
1663632000000,2022-09-20 00:00:00,1INCH/USD,0.5968,0.6099,0.5918,0.5986,12149.25971,7272.546862406
1663560000000,2022-09-19 04:00:00,1INCH/USD,0.567,0.6075,0.5634,0.604,12888.007917,7784.356781868
1663545600000,2022-09-19 00:00:00,1INCH/USD,0.5714,0.6007,0.5573,0.5968,14617.636671,8723.8055652528
1663473600000,2022-09-18 04:00:00,1INCH/USD,0.6251,0.6389,0.535,0.567,43191.571546,24489.621066581996
1663459200000,2022-09-18 00:00:00,1INCH/USD,0.6282,0.6389,0.535,0.5714,37113.223357,21206.495826189803
1663387200000,2022-09-17 04:00:00,1INCH/USD,0.6189,0.6303,0.6108,0.6251,4957.770138,3099.1021132637998
1663372800000,2022-09-17 00:00:00,1INCH/USD,0.6173,0.6299,0.6108,0.6282,6780.736208,4259.6584858656
1663300800000,2022-09-16 04:00:00,1INCH/USD,0.6019,0.6243,0.6017,0.6189,12943.366583,8010.6495782187
1663286400000,2022-09-16 00:00:00,1INCH/USD,0.5904,0.6243,0.5848,0.6173,15980.646192,9864.852894321599
1663214400000,2022-09-15 04:00:00,1INCH/USD,0.5956,0.619,0.5848,0.6019,14919.890405,8980.2820347695
1663200000000,2022-09-15 00:00:00,1INCH/USD,0.613,0.619,0.5888,0.5904,15380.598415,9080.705304216
1663128000000,2022-09-14 04:00:00,1INCH/USD,0.6037,0.6182,0.593,0.5956,16608.203068,9891.8457473008
1663113600000,2022-09-14 00:00:00,1INCH/USD,0.5946,0.6182,0.5911,0.613,22335.982207,13691.957092891
1663041600000,2022-09-13 04:00:00,1INCH/USD,0.6446,0.6586,0.5904,0.6037,18654.278114,11261.5876974218
1663027200000,2022-09-13 00:00:00,1INCH/USD,0.6464,0.6586,0.5904,0.5946,17748.40238,10553.200055148
1662955200000,2022-09-12 04:00:00,1INCH/USD,0.6414,0.6728,0.6326,0.6446,14644.545378,9439.873950658799
1662940800000,2022-09-12 00:00:00,1INCH/USD,0.65,0.6728,0.6345,0.6464,27590.440993,17834.4610578752
1662868800000,2022-09-11 04:00:00,1INCH/USD,0.6601,0.6728,0.6345,0.6414,30371.773838,19480.4557396932
1662854400000,2022-09-11 00:00:00,1INCH/USD,0.6582,0.6728,0.6388,0.65,18390.26775,11953.674037499999
1662782400000,2022-09-10 04:00:00,1INCH/USD,0.6642,0.6728,0.6481,0.6601,8535.408981,5634.223468358101
1662768000000,2022-09-10 00:00:00,1INCH/USD,0.6556,0.68,0.6481,0.6582,13716.069291,9027.9168073362
1662696000000,2022-09-09 04:00:00,1INCH/USD,0.6508,0.68,0.6464,0.6642,18589.011432,12346.8213931344
1662681600000,2022-09-09 00:00:00,1INCH/USD,0.6351,0.6747,0.6351,0.6556,12660.817659,8300.4320572404
1662609600000,2022-09-08 04:00:00,1INCH/USD,0.6289,0.651,0.6168,0.6508,37435.428659,24362.9769712772
1662595200000,2022-09-08 00:00:00,1INCH/USD,0.63,0.642,0.6168,0.6351,36676.788031,23293.428078488098
1662523200000,2022-09-07 04:00:00,1INCH/USD,0.6105,0.6361,0.6105,0.6289,23288.823125,14646.3408633125
1662508800000,2022-09-07 00:00:00,1INCH/USD,0.6,0.635,0.596,0.63,39305.447422,24762.43187586
1662436800000,2022-09-06 04:00:00,1INCH/USD,0.6615,0.6695,0.596,0.6105,28899.701256,17643.267616788
1662422400000,2022-09-06 00:00:00,1INCH/USD,0.6621,0.6756,0.6,0.6,28633.231899,17179.939139399998
1662350400000,2022-09-05 04:00:00,1INCH/USD,0.6727,0.6756,0.65,0.6615,13775.640153,9112.5859612095
1662336000000,2022-09-05 00:00:00,1INCH/USD,0.6727,0.6778,0.65,0.6621,14603.486723,9668.9685592983
1662264000000,2022-09-04 04:00:00,1INCH/USD,0.6896,0.6903,0.6609,0.6727,13702.791242,9217.8676684934
1662249600000,2022-09-04 00:00:00,1INCH/USD,0.6867,0.6918,0.6609,0.6727,11740.66351,7897.944343177
1662177600000,2022-09-03 04:00:00,1INCH/USD,0.6855,0.6933,0.6784,0.6896,10390.657503,7165.397414068801
1662163200000,2022-09-03 00:00:00,1INCH/USD,0.7131,0.7131,0.6784,0.6867,9710.629568,6668.2893243456
1662091200000,2022-09-02 04:00:00,1INCH/USD,0.6769,0.7368,0.6759,0.6855,37571.616534,25755.343134057
1662076800000,2022-09-02 00:00:00,1INCH/USD,0.6693,0.7368,0.6634,0.7131,38369.876826,27361.559164620598
1662004800000,2022-09-01 04:00:00,1INCH/USD,0.6543,0.6796,0.6368,0.6769,69199.049808,46840.836815035196
1661990400000,2022-09-01 00:00:00,1INCH/USD,0.6634,0.6701,0.6368,0.6693,78929.970715,52827.829399549504
1661918400000,2022-08-31 04:00:00,1INCH/USD,0.6731,0.6849,0.6504,0.6543,13805.862676,9033.1759489068
1661904000000,2022-08-31 00:00:00,1INCH/USD,0.6528,0.7053,0.6528,0.6634,14062.482191,9329.050685509399
1661832000000,2022-08-30 04:00:00,1INCH/USD,0.6723,0.6829,0.638,0.6731,17063.105379,11485.1762306049
1661817600000,2022-08-30 00:00:00,1INCH/USD,0.6736,0.6829,0.638,0.6528,9935.220535,6485.7119652480005
1661745600000,2022-08-29 04:00:00,1INCH/USD,0.6465,0.6756,0.636,0.6723,9162.389877,6159.8747143071
1661731200000,2022-08-29 00:00:00,1INCH/USD,0.631,0.675,0.6265,0.6736,12683.931666,8543.8963702176
1661659200000,2022-08-28 04:00:00,1INCH/USD,0.6523,0.6689,0.6265,0.6465,18650.301698,12057.420047757
1661644800000,2022-08-28 00:00:00,1INCH/USD,0.6538,0.6689,0.63,0.631,27989.289262,17661.241524322
1661572800000,2022-08-27 04:00:00,1INCH/USD,0.6599,0.6648,0.6456,0.6523,25104.490089,16375.6588850547
1661558400000,2022-08-27 00:00:00,1INCH/USD,0.6623,0.6822,0.6456,0.6538,15571.784895,10180.832964351
1661486400000,2022-08-26 04:00:00,1INCH/USD,0.7468,0.7468,0.623,0.6599,85825.411737,56636.18920524631
1661472000000,2022-08-26 00:00:00,1INCH/USD,0.7453,0.7477,0.623,0.6623,82765.776095,54815.7735077185
1661400000000,2022-08-25 04:00:00,1INCH/USD,0.7325,0.7516,0.7288,0.7468,9298.660126,6944.239382096801
1661385600000,2022-08-25 00:00:00,1INCH/USD,0.7222,0.7516,0.7222,0.7453,10220.415298,7617.275521599399
1661313600000,2022-08-24 04:00:00,1INCH/USD,0.7119,0.7423,0.7119,0.7325,4466.79393,3271.926553725
1661299200000,2022-08-24 00:00:00,1INCH/USD,0.723,0.7423,0.6958,0.7222,11611.368491,8385.730324200198
1661227200000,2022-08-23 04:00:00,1INCH/USD,0.7036,0.73,0.684,0.7119,12439.607295,8855.7564333105
1661212800000,2022-08-23 00:00:00,1INCH/USD,0.7009,0.73,0.684,0.723,12661.786052,9154.471315596
1661140800000,2022-08-22 04:00:00,1INCH/USD,0.6956,0.7148,0.6587,0.7036,14145.411533,9952.7115546188
1661126400000,2022-08-22 00:00:00,1INCH/USD,0.7068,0.7068,0.6587,0.7009,14558.809136,10204.269323422399
1661054400000,2022-08-21 04:00:00,1INCH/USD,0.6806,0.71,0.6771,0.6956,16407.448965,11413.021500054
1661040000000,2022-08-21 00:00:00,1INCH/USD,0.676,0.71,0.6753,0.7068,15564.147506,11000.7394572408
1660968000000,2022-08-20 04:00:00,1INCH/USD,0.6876,0.7021,0.6569,0.6806,17515.495682,11921.0463611692
1660953600000,2022-08-20 00:00:00,1INCH/USD,0.6774,0.7021,0.6569,0.676,17523.300988,11845.751467888
1660881600000,2022-08-19 04:00:00,1INCH/USD,0.7087,0.7119,0.6569,0.6876,22948.045456,15779.0760555456
1660867200000,2022-08-19 00:00:00,1INCH/USD,0.7349,0.7349,0.6569,0.6774,27633.991137,18719.2655962038
1660795200000,2022-08-18 04:00:00,1INCH/USD,0.7805,0.7809,0.7017,0.7087,11358.294199,8049.6230988313
1660780800000,2022-08-18 00:00:00,1INCH/USD,0.7702,0.7815,0.7245,0.7349,12211.832188,8974.4754749612
1660708800000,2022-08-17 04:00:00,1INCH/USD,0.8298,0.8418,0.7643,0.7805,25582.78385,19967.362794925
1660694400000,2022-08-17 00:00:00,1INCH/USD,0.8197,0.8418,0.7651,0.7702,21109.599541,16258.6135664782
1660622400000,2022-08-16 04:00:00,1INCH/USD,0.8266,0.8316,0.809,0.8298,8390.540435,6962.470452963001
1660608000000,2022-08-16 00:00:00,1INCH/USD,0.8225,0.8323,0.809,0.8197,17642.507568,14461.5634534896
1660536000000,2022-08-15 04:00:00,1INCH/USD,0.8527,0.8586,0.8079,0.8266,34421.713923,28452.988728751803
1660521600000,2022-08-15 00:00:00,1INCH/USD,0.8418,0.8643,0.8079,0.8225,27559.139656,22667.392367059998
1660449600000,2022-08-14 04:00:00,1INCH/USD,0.8789,0.8941,0.8312,0.8527,29860.823724,25462.324389454803
1660435200000,2022-08-14 00:00:00,1INCH/USD,0.8722,0.8941,0.8312,0.8418,26724.89601,22497.017461218
1660363200000,2022-08-13 04:00:00,1INCH/USD,0.8855,0.9078,0.8722,0.8789,8141.309911,7155.3972807779
1660348800000,2022-08-13 00:00:00,1INCH/USD,0.8796,0.9078,0.8722,0.8722,19430.02523,16946.868005606
1660276800000,2022-08-12 04:00:00,1INCH/USD,0.8795,0.8892,0.8462,0.8855,8830.093651,7819.047927960499
1660262400000,2022-08-12 00:00:00,1INCH/USD,0.865,0.8892,0.8462,0.8796,9716.101487,8546.282867965201
1660190400000,2022-08-11 04:00:00,1INCH/USD,0.8732,0.8845,0.8546,0.8795,8288.674354,7289.889094343001
1660176000000,2022-08-11 00:00:00,1INCH/USD,0.8806,0.8946,0.8595,0.865,37835.348367,32727.576337454997
1660104000000,2022-08-10 04:00:00,1INCH/USD,0.7927,0.9078,0.7898,0.8732,68638.67266,59935.288966711996
1660089600000,2022-08-10 00:00:00,1INCH/USD,0.808,0.9078,0.7842,0.8806,68964.101608,60729.787876004804
1660017600000,2022-08-09 04:00:00,1INCH/USD,0.8478,0.8766,0.7842,0.7927,50635.364283,40138.6532671341
1660003200000,2022-08-09 00:00:00,1INCH/USD,0.8365,0.8766,0.7935,0.808,46331.445275,37435.8077822
1659931200000,2022-08-08 04:00:00,1INCH/USD,0.8287,0.8647,0.8276,0.8478,21271.561925,18034.030200015
1659916800000,2022-08-08 00:00:00,1INCH/USD,0.8066,0.8647,0.8048,0.8365,22510.714789,18830.212920998503
1659844800000,2022-08-07 04:00:00,1INCH/USD,0.8102,0.8335,0.8019,0.8287,7740.447168,6414.5085681216
1659830400000,2022-08-07 00:00:00,1INCH/USD,0.8082,0.8251,0.7982,0.8066,7556.522935,6095.091399371
1659758400000,2022-08-06 04:00:00,1INCH/USD,0.8321,0.8382,0.7982,0.8102,14461.735227,11716.8978809154
1659744000000,2022-08-06 00:00:00,1INCH/USD,0.8334,0.845,0.8049,0.8082,11604.341069,9378.6284519658
1659672000000,2022-08-05 04:00:00,1INCH/USD,0.8361,0.845,0.8092,0.8321,34305.897028,28545.9369169988
1659657600000,2022-08-05 00:00:00,1INCH/USD,0.7982,0.8519,0.7982,0.8334,35103.401349,29255.174684256603
1659585600000,2022-08-04 04:00:00,1INCH/USD,0.8078,0.8519,0.7755,0.8361,21472.484491,17953.1442829251
1659571200000,2022-08-04 00:00:00,1INCH/USD,0.7668,0.8331,0.7651,0.7982,23582.931469,18823.8958985558
1659499200000,2022-08-03 04:00:00,1INCH/USD,0.7423,0.8117,0.7423,0.8078,10515.316808,8494.2729175024
1659484800000,2022-08-03 00:00:00,1INCH/USD,0.7423,0.8129,0.725,0.7668,27793.532273,21312.080546936402
1659412800000,2022-08-02 04:00:00,1INCH/USD,0.7247,0.7678,0.7171,0.7423,14670.635789,10890.0129461747
1659398400000,2022-08-02 00:00:00,1INCH/USD,0.7717,0.7811,0.7171,0.7423,14995.528525,11131.1808241075
1659326400000,2022-08-01 04:00:00,1INCH/USD,0.7783,0.7948,0.7236,0.7247,33608.284734,24355.9239467298
1659312000000,2022-08-01 00:00:00,1INCH/USD,0.763,0.7948,0.7422,0.7717,32907.227071,25394.5071306907
1659240000000,2022-07-31 04:00:00,1INCH/USD,0.7812,0.8345,0.7526,0.7783,18516.382203,14411.300268594901
1659225600000,2022-07-31 00:00:00,1INCH/USD,0.7668,0.8345,0.7526,0.763,17875.717014,13639.172081682002
1659153600000,2022-07-30 04:00:00,1INCH/USD,0.7691,0.837,0.7557,0.7812,64129.042464,50097.6079728768
1659139200000,2022-07-30 00:00:00,1INCH/USD,0.7605,0.837,0.7557,0.7668,68863.894118,52804.8340096824
1659067200000,2022-07-29 04:00:00,1INCH/USD,0.7806,0.8125,0.7368,0.7691,25693.921577,19761.195084870702
1659052800000,2022-07-29 00:00:00,1INCH/USD,0.7729,0.7867,0.7368,0.7605,45723.262148,34772.540863554
1658980800000,2022-07-28 04:00:00,1INCH/USD,0.7094,0.8088,0.7094,0.7806,36549.151998,28530.2680496388
1658966400000,2022-07-28 00:00:00,1INCH/USD,0.6929,0.8088,0.6849,0.7729,32799.986357,25351.109455325302
1658894400000,2022-07-27 04:00:00,1INCH/USD,0.6211,0.7227,0.6198,0.7094,21672.955444,15374.7945919736
1658880000000,2022-07-27 00:00:00,1INCH/USD,0.6358,0.6964,0.6192,0.6929,17066.956669,11825.694275950098
1658808000000,2022-07-26 04:00:00,1INCH/USD,0.619,0.637,0.6046,0.6211,17806.510546,11059.623700120601
1658793600000,2022-07-26 00:00:00,1INCH/USD,0.623,0.6358,0.6046,0.6358,21544.176715,13697.787555397
1658721600000,2022-07-25 04:00:00,1INCH/USD,0.6408,0.6582,0.6069,0.619,35443.215952,21939.350674287998
1658707200000,2022-07-25 00:00:00,1INCH/USD,0.6756,0.68,0.623,0.623,35017.566562,21815.943968126
1658635200000,2022-07-24 04:00:00,1INCH/USD,0.6796,0.6988,0.6408,0.6408,25001.619482,16021.0377640656
1658620800000,2022-07-24 00:00:00,1INCH/USD,0.6799,0.6988,0.6735,0.6756,21788.701545,14720.446763802
1658548800000,2022-07-23 04:00:00,1INCH/USD,0.6813,0.7024,0.6519,0.6796,32437.733297,22044.6835486412
1658534400000,2022-07-23 00:00:00,1INCH/USD,0.6609,0.7024,0.6519,0.6799,33556.740558,22815.227905384196
1658462400000,2022-07-22 04:00:00,1INCH/USD,0.6844,0.7139,0.6556,0.6813,39922.741928,27199.364075546404
1658448000000,2022-07-22 00:00:00,1INCH/USD,0.6903,0.7139,0.6556,0.6609,38543.250799,25473.234453059104
1658376000000,2022-07-21 04:00:00,1INCH/USD,0.6537,0.6964,0.6486,0.6844,18875.049854,12918.084120077601
1658361600000,2022-07-21 00:00:00,1INCH/USD,0.6744,0.6964,0.6486,0.6903,23365.779526,16129.3976067978
1658289600000,2022-07-20 04:00:00,1INCH/USD,0.7409,0.7498,0.6537,0.6537,38442.309603,25129.7377874811
1658275200000,2022-07-20 00:00:00,1INCH/USD,0.7372,0.7498,0.6684,0.6744,36401.847524,24549.4059701856
1658203200000,2022-07-19 04:00:00,1INCH/USD,0.7232,0.7436,0.7109,0.7409,15865.578609,11754.807191408101
1658188800000,2022-07-19 00:00:00,1INCH/USD,0.719,0.7749,0.7109,0.7372,21329.921437,15724.4180833564
1658116800000,2022-07-18 04:00:00,1INCH/USD,0.683,0.7749,0.675,0.7232,39460.283023,28537.6766822336
1658102400000,2022-07-18 00:00:00,1INCH/USD,0.6454,0.7332,0.6431,0.719,33798.021793,24300.777669167
1658030400000,2022-07-17 04:00:00,1INCH/USD,0.66,0.685,0.6395,0.683,22854.766441,15609.805479203002
1658016000000,2022-07-17 00:00:00,1INCH/USD,0.6658,0.6828,0.6395,0.6454,20887.497384,13480.790811633598
1657944000000,2022-07-16 04:00:00,1INCH/USD,0.6445,0.6739,0.6322,0.66,35920.219586,23707.34492676
1657929600000,2022-07-16 00:00:00,1INCH/USD,0.6527,0.6737,0.6164,0.6658,36388.969271,24227.775740631798
1657857600000,2022-07-15 04:00:00,1INCH/USD,0.6508,0.693,0.6386,0.6445,32597.545835,21009.118290657498
1657843200000,2022-07-15 00:00:00,1INCH/USD,0.6164,0.693,0.604,0.6527,50587.389855,33018.3893583585
1657771200000,2022-07-14 04:00:00,1INCH/USD,0.5941,0.6705,0.568,0.6508,80456.156443,52360.8666131044
1657756800000,2022-07-14 00:00:00,1INCH/USD,0.5935,0.6237,0.568,0.6164,67709.518434,41736.14716271759
1657684800000,2022-07-13 04:00:00,1INCH/USD,0.57,0.5973,0.5693,0.5941,25818.859023,15338.9841455643
1657670400000,2022-07-13 00:00:00,1INCH/USD,0.5573,0.5956,0.5415,0.5935,45639.196344,27086.863030164004
1657598400000,2022-07-12 04:00:00,1INCH/USD,0.5881,0.5959,0.555,0.57,21281.875202,12130.668865139998
1657584000000,2022-07-12 00:00:00,1INCH/USD,0.5891,0.5959,0.5551,0.5573,21620.965011,12049.3638006303
1657512000000,2022-07-11 04:00:00,1INCH/USD,0.6356,0.6381,0.5831,0.5881,63192.809333,37163.69116873729
1657497600000,2022-07-11 00:00:00,1INCH/USD,0.6388,0.6466,0.5874,0.5891,63545.814577,37434.8393673107
1657425600000,2022-07-10 04:00:00,1INCH/USD,0.6662,0.6747,0.6314,0.6356,13901.101347,8835.5400161532
1657411200000,2022-07-10 00:00:00,1INCH/USD,0.6956,0.7045,0.6336,0.6388,11798.085018,7536.6167094984
1657339200000,2022-07-09 04:00:00,1INCH/USD,0.68,0.7045,0.6615,0.6662,47184.460093,31434.2873139566
1657324800000,2022-07-09 00:00:00,1INCH/USD,0.6871,0.7115,0.6745,0.6956,49545.930597,34464.149323273195
1657252800000,2022-07-08 04:00:00,1INCH/USD,0.6926,0.715,0.6745,0.68,30759.594677,20916.524380360002
1657238400000,2022-07-08 00:00:00,1INCH/USD,0.6452,0.715,0.6422,0.6871,30613.723224,21034.6892272104
1657166400000,2022-07-07 04:00:00,1INCH/USD,0.6273,0.693,0.619,0.6926,48362.827481,33496.094313340596
1657152000000,2022-07-07 00:00:00,1INCH/USD,0.6251,0.6529,0.619,0.6452,45440.362344,29318.1217843488
1657080000000,2022-07-06 04:00:00,1INCH/USD,0.6179,0.6315,0.6179,0.6273,13267.239842,8322.5395528866
1657065600000,2022-07-06 00:00:00,1INCH/USD,0.6235,0.6315,0.594,0.6251,24981.06343,15615.662750092999
1656993600000,2022-07-05 04:00:00,1INCH/USD,0.6435,0.6556,0.594,0.6179,79269.800608,48980.809795683206
1656979200000,2022-07-05 00:00:00,1INCH/USD,0.6373,0.6556,0.5979,0.6235,89535.067403,55825.1145257705
